RestaurantID,Brand,CuisineType,Address,City,State,PostalCode,Country,Latitude,Longitude,SourceFile
LOC-003227,Arby's,Other Fast Food,339 MAIN ST,Waterville,ME,04901,US,44.567245,-69.63808,Datafiniti_2018
LOC-003228,McDonald's,Burgers,1423 W STOCKTON ST,Edmonton,KY,42129,US,36.988799,-85.640746,Datafiniti_2018
LOC-003229,Captain D's,Other Fast Food,2629 RED WOLF BLVD,Jonesboro,AR,72401,US,35.811023,-90.669825,Datafiniti_2018
LOC-003230,Dairy Queen,Ice Cream & Dessert,820 KENHORST PLZ,Reading,PA,19607,US,40.300225,-75.948111,Datafiniti_2018
LOC-003231,Papa Gino's,Other Fast Food,30 BOSTON ST,Lynn,MA,01904,US,42.478916,-70.955883,Datafiniti_2018
LOC-003232,Wendy's,Burgers,3239 S ARLINGTON RD,Akron,OH,44312,US,40.982963,-81.492793,Datafiniti_2018
LOC-003233,Wendy's,Burgers,3743 BOETTLER OAKS DR,Uniontown,OH,44685,US,40.961443,-81.471354,Datafiniti_2018
LOC-003234,Wendy's,Burgers,515 LINCOLN WAY E,Massillon,OH,44646,US,40.798288,-81.51676,Datafiniti_2018
LOC-003235,Wendy's,Burgers,3067 MEDINA RD,Medina,OH,44256,US,41.136673,-81.797583,Datafiniti_2018
LOC-003236,Wendy's,Burgers,915 W MAPLE ST,Hartville,OH,44632,US,40.968338,-81.348624,Datafiniti_2018
LOC-003237,Wendy's,Burgers,993 N COURT ST,Medina,OH,44256,US,41.15364,-81.863285,Datafiniti_2018
LOC-003238,Pizza Hut,Pizza,6500 SW 8TH ST,Miami,FL,33144,US,25.762874,-80.3022,Datafiniti_2018
LOC-003239,Arby's,Other Fast Food,1438 LIBERTY RD,Sykesville,MD,21784,US,39.402646,-76.944003,Datafiniti_2018
LOC-003240,McDonald's,Burgers,336 E 23RD ST,New York,NY,10010,US,40.737024,-73.979477,Datafiniti_2018
LOC-003241,Pizza Hut,Pizza,3111 N STATE ROAD 7,Pompano Beach,FL,33063,US,26.261783,-80.201688,Datafiniti_2018
LOC-003242,Pizza Hut,Pizza,10379 NW 41ST ST,Miami,FL,33178,US,25.811722,-80.365266,Datafiniti_2018
LOC-003243,Pizza Hut,Pizza,1213 W 44TH PL,Hialeah,FL,33012,US,25.862524,-80.307019,Datafiniti_2018
LOC-003244,Pizza Hut,Pizza,2750 W 68TH ST,Hialeah,FL,33016,US,25.884104,-80.338565,Datafiniti_2018
LOC-003245,Pizza Hut,Pizza,1610 CAPITAL CIR NE,Tallahassee,FL,32308,US,30.461362,-84.228601,Datafiniti_2018
LOC-003246,Papa Gino's,Other Fast Food,36 AMERICAN LEGION DR,North Adams,MA,01247,US,42.698283,-73.113279,Datafiniti_2018
LOC-003247,McDonald's,Burgers,10945 ALLEN RD,Allen Park,MI,48101,US,42.22836,-83.229542,Datafiniti_2018
LOC-003248,Chipotle Mexican Grill,Mexican,5550 W WILSHIRE BLVD,Los Angeles,CA,90036,US,34.062241,-118.349428,Datafiniti_2018
LOC-003249,Arby's,Other Fast Food,3290 CENTENNIAL LN,Ellicott City,MD,21042,US,39.279041,-76.860958,Datafiniti_2018
LOC-003250,Arby's,Other Fast Food,109 E BERT KOUNS,Shreveport,LA,71106,US,32.397816,-93.749316,Datafiniti_2018
LOC-003251,Wendy's,Burgers,1405 N LOMBARD ST,Portland,OR,97217,US,45.577433,-122.680858,Datafiniti_2018
LOC-003252,Wendy's,Burgers,9445 SW BARBUR BLVD,Portland,OR,97219,US,45.45723,-122.71307,Datafiniti_2018
LOC-003253,Wendy's,Burgers,2375 COMMERCIAL ST SE,Salem,OR,97302,US,44.918458,-123.044853,Datafiniti_2018
LOC-003254,Wendy's,Burgers,1829 NE 6TH ST,Grants Pass,OR,97526,US,42.460906,-123.322648,Datafiniti_2018
LOC-003255,Wendy's,Burgers,1560 PACIFIC BLVD SE,Albany,OR,97321,US,44.63389,-123.08573,Datafiniti_2018
LOC-003256,Wendy's,Burgers,1403 E 71ST ST,Tulsa,OK,74136,US,36.060781,-95.972866,Datafiniti_2018
LOC-003257,Wendy's,Burgers,1905 E 21ST ST,Tulsa,OK,74114,US,36.133561,-95.964301,Datafiniti_2018
LOC-003258,McDonald's,Burgers,5410 STOCKDALE HWY,Bakersfield,CA,93309,US,35.35471,-119.06161,Datafiniti_2018
LOC-003259,Sonic Drive-In,Burgers,6701 WHITE LN,Bakersfield,CA,93309,US,35.31765,-119.07668,Datafiniti_2018
LOC-003260,Sonic Drive-In,Burgers,3220 TAFT HIGHWAY,Bakersfield,CA,93313,US,35.2674,-119.0385,Datafiniti_2018
LOC-003261,Wendy's,Burgers,10941 AIRPORT PULLING RD N,Naples,FL,34109,US,26.27196983,-81.77062992,Datafiniti_2018
LOC-003262,Taco Bell,Mexican,2541 MURFREESBORO PIKE,Nashville,TN,37217,US,36.07662,-86.64154,Datafiniti_2018
LOC-003263,Wendy's,Burgers,1600 N RIVERSIDE AVE,Medford,OR,97501,US,42.341852,-122.878153,Datafiniti_2018
LOC-003264,Wendy's,Burgers,19725 SW TUALATIN VALLEY HWY,Beaverton,OR,97006,US,45.495176,-122.880029,Datafiniti_2018
LOC-003265,Wendy's,Burgers,3670 SW HALL BLVD,Beaverton,OR,97005,US,45.493432,-122.807337,Datafiniti_2018
LOC-003266,Arby's,Other Fast Food,13510 INDUSTRIAL DR,Minden,LA,71055,US,32.581842,-93.24889,Datafiniti_2018
LOC-003267,KFC - Kentucky Fried Chicken,Chicken,666 BUSHWICK AVE,Brooklyn,NY,11221,US,40.697245,-73.932155,Datafiniti_2018
LOC-003268,McDonald's,Burgers,2511 N CENTER ST,Hickory,NC,28601,US,35.765047,-81.332934,Datafiniti_2018
LOC-003269,McDonald's,Burgers,2347 RANDLEMAN RD,Greensboro,NC,27406,US,36.040398,-79.800167,Datafiniti_2018
LOC-003270,McDonald's,Burgers,1921 NEUSE BLVD,New Bern,NC,28560,US,35.111429,-77.066046,Datafiniti_2018
LOC-003271,Pal's Sudden Service,Other Fast Food,1200 W STATE OF FRANKLIN RD,Johnson City,TN,37604,US,36.30651,-82.367936,Datafiniti_2018
LOC-003272,Arby's,Other Fast Food,2701 HIGHWAY 28 E,Pineville,LA,71360,US,31.333567,-92.408149,Datafiniti_2018
LOC-003273,Wendy's,Burgers,3701 N MAY AVE,Oklahoma City,OK,73112,US,35.507979,-97.566009,Datafiniti_2018
LOC-003274,Wienerschnitzel,Other Fast Food,2830 S VENTURA RD,Oxnard,CA,93033,US,34.173716,-119.194641,Datafiniti_2018
LOC-003275,Wendy's,Burgers,5017 TUSCARAWAS ST W,Canton,OH,44708,US,40.793145,-81.443481,Datafiniti_2018
LOC-003276,Wendy's,Burgers,125 GREAT OAKS TRL,Wadsworth,OH,44281,US,41.048828,-81.729607,Datafiniti_2018
LOC-003277,Wendy's,Burgers,3828 BURBANK RD,Wooster,OH,44691,US,40.846234,-81.944292,Datafiniti_2018
LOC-003278,Wendy's,Burgers,13939 EUCLID AVE,Cleveland,OH,44112,US,41.526976,-81.585559,Datafiniti_2018
LOC-003279,Wendy's,Burgers,256 E IDAHO AVE,Ontario,OR,97914,US,44.02576,-116.957993,Datafiniti_2018
LOC-003280,Wienerschnitzel,Other Fast Food,520 E MISSION BLVD,Pomona,CA,91766,US,34.055218,-117.745456,Datafiniti_2018
LOC-003281,Sonic Drive-In,Burgers,1410 ROBINSON RD,Old Hickory,TN,37138,US,36.25705,-86.6563,Datafiniti_2018
LOC-003282,McDonald's,Burgers,5656 W IRVING PARK RD,Chicago,IL,60634,US,41.95316,-87.76864,Datafiniti_2018
LOC-003283,90 Miles Cuban Cafe,Other Fast Food,3101 N CLYBOURN AVE,Chicago,IL,60618,US,41.937897,-87.685781,Datafiniti_2018
LOC-003284,Taco John's,Mexican,2121 HUBBELL AVE,Des Moines,IA,50317,US,41.59972,-93.57927,Datafiniti_2018
LOC-003285,McDonald's,Burgers,10400 BELLE CREEK BLVD,Henderson,CO,80640,US,39.8861606,-104.8832233,Datafiniti_2018
LOC-003286,McDonald's,Burgers,3320 W 38TH AVE,Denver,CO,80211,US,39.76933,-105.03049,Datafiniti_2018
LOC-003287,Sonic Drive-In,Burgers,27171 MAIN ST,Conifer,CO,80433,US,39.5281,-105.3058,Datafiniti_2018
LOC-003288,McDonald's,Burgers,1701 SHERIDAN BLVD,Denver,CO,80214,US,39.74437,-105.0537,Datafiniti_2018
LOC-003289,Subway,Sandwich,212 UNION BLVD,Denver,CO,80228,US,39.71162,-105.13298,Datafiniti_2018
LOC-003290,McDonald's,Burgers,30 COMMERCE ST,Wisconsin Dells,WI,53965,US,43.58733,-89.81356,Datafiniti_2018
LOC-003291,McDonald's,Burgers,2845 FISH HATCHERY RD,Madison,WI,53713,US,43.02986,-89.4095,Datafiniti_2018
LOC-003292,Burger King,Burgers,15320 NW 79TH CT,Hialeah,FL,33016,US,25.91212,-80.33006,Datafiniti_2018
LOC-003293,Checkers,Other Fast Food,6692 NW 186TH ST,Hialeah,FL,33015,US,25.942055,-80.30548,Datafiniti_2018
LOC-003294,Penn Station East Coast Subs,Other Fast Food,3928 DUTCHMANS LN,Louisville,KY,40207,US,38.23289,-85.63552,Datafiniti_2018
LOC-003295,Culver's,Burgers,1555 VETERANS PKWY,Jeffersonville,IN,47130,US,38.32977,-85.75112,Datafiniti_2018
LOC-003296,Burger King,Burgers,5405 SHELDON RD,Tampa,FL,33615,US,27.9975,-82.5822,Datafiniti_2018
LOC-003297,McDonald's,Burgers,5085 FEDERAL BLVD,Denver,CO,80221,US,39.78901,-105.02544,Datafiniti_2018
LOC-003298,Taco John's,Mexican,250 SE DESTINATION DR,Grimes,IA,50111,US,41.6869,-93.76961,Datafiniti_2018
LOC-003299,KFC,Chicken,415 GALLATIN PIKE N,Madison,TN,37115,US,36.2666,-86.7113,Datafiniti_2018
LOC-003300,Wendy's,Burgers,7642 HIGHWAY 70 S,Nashville,TN,37221,US,36.078724,-86.95137,Datafiniti_2018
LOC-003301,In-N-Out Burger,Burgers,873 N PROMENADE PKWY,Casa Grande,AZ,85194,US,32.88027,-111.68206,Datafiniti_2018
LOC-003302,Sonic Drive-In,Burgers,3255 W ORANGE GROVE RD,Tucson,AZ,85741,US,32.32255,-111.03589,Datafiniti_2018
LOC-003303,Eegee's,Other Fast Food,3872 N ORACLE RD,Tucson,AZ,85705,US,32.27715,-110.97727,Datafiniti_2018
LOC-003304,McDonald's,Burgers,292 W MCGEE,Tucson,AZ,85704,US,32.3523,-110.9739,Datafiniti_2018
LOC-003305,White Castle,Burgers,16737 HARPER AVE,Detroit,MI,48224,US,42.41431,-82.94015,Datafiniti_2018
LOC-003306,McDonald's,Burgers,2605 CRAWFORDVILLE HWY,Crawfordville,FL,32327,US,30.194318,-84.371139,Datafiniti_2018
LOC-003307,Sonic Drive-In,Burgers,3701 N ASPEN AVE,Broken Arrow,OK,74012,US,36.0889,-95.8146,Datafiniti_2018
LOC-003308,QDOBA Mexican Eats,Mexican,5220 S YALE AVE,Tulsa,OK,74135,US,36.08684,-95.92277,Datafiniti_2018
LOC-003309,Burger King,Burgers,2197 DIXWELL,Hamden,CT,06514,US,41.37055174,-72.91789119,Datafiniti_2018
LOC-003310,Burger King,Burgers,3676 MARKET ST,San Diego,CA,92102,US,32.71153,-117.11505,Datafiniti_2018
LOC-003311,KFC,Chicken,11104 E 21ST ST,Tulsa,OK,74129,US,36.1331,-95.8528,Datafiniti_2018
LOC-003312,Sonic Drive-In,Burgers,3820 S PEORIA AVE,Tulsa,OK,74105,US,36.1073,-95.97608,Datafiniti_2018
LOC-003313,McDonald's,Burgers,895 S KUNER RD,Brighton,CO,80601,US,39.972731,-104.828136,Datafiniti_2018
LOC-003314,McDonald's,Burgers,1467 HIGHWAY 544,Conway,SC,29526,US,33.77795,-79.02073,Datafiniti_2018
